QR Code Filename,Brand,Module Size,Luminosity,Team Member,Scanner ID,Trial Number,Outcome (T/F)
gooale-2-lum0.png,gooale,2,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),17,T
gooale-2-lum0.png,gooale,2,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),18,T
gooale-2-lum0.png,gooale,2,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),19,F
gooale-2-lum0.png,gooale,2,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),20,F
gooale-2-lum0.png,gooale,2,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),21,T
gooale-2-lum0.png,gooale,2,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),22,T
gooale-2-lum0.png,gooale,2,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),23,T
gooale-2-lum0.png,gooale,2,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),24,T
gooale-2-lum0.png,gooale,2,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),25,T
gooale-2-lum1.png,gooale,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),1,F
gooale-2-lum1.png,gooale,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),2,F
gooale-2-lum1.png,gooale,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),3,T
gooale-2-lum1.png,gooale,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),4,T
gooale-2-lum1.png,gooale,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),5,T
gooale-2-lum1.png,gooale,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),6,T
gooale-2-lum1.png,gooale,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),7,T
gooale-2-lum1.png,gooale,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),8,T
gooale-2-lum1.png,gooale,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),9,T
gooale-2-lum1.png,gooale,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),10,F
gooale-2-lum1.png,gooale,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),11,T
gooale-2-lum1.png,gooale,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),12,T
gooale-2-lum1.png,gooale,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),13,T
gooale-2-lum1.png,gooale,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),14,F
gooale-2-lum1.png,gooale,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),15,F
gooale-2-lum1.png,gooale,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),16,T
gooale-2-lum1.png,gooale,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),17,T
gooale-2-lum1.png,gooale,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),18,T
gooale-2-lum1.png,gooale,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),19,T
gooale-2-lum1.png,gooale,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),20,T
gooale-2-lum1.png,gooale,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),21,T
gooale-2-lum1.png,gooale,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),22,T
gooale-2-lum1.png,gooale,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),23,T
gooale-2-lum1.png,gooale,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),24,T
gooale-2-lum1.png,gooale,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),25,T
gooale-2-lum2.png,gooale,2,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),1,F
gooale-2-lum2.png,gooale,2,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),2,T
gooale-2-lum2.png,gooale,2,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),3,T
gooale-2-lum2.png,gooale,2,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),4,T
gooale-2-lum2.png,gooale,2,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),5,T
gooale-2-lum2.png,gooale,2,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),6,T
gooale-2-lum2.png,gooale,2,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),7,T
gooale-2-lum2.png,gooale,2,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),8,T
gooale-2-lum2.png,gooale,2,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),9,T
gooale-2-lum2.png,gooale,2,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),10,T
gooale-2-lum2.png,gooale,2,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),11,F
gooale-2-lum2.png,gooale,2,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),12,T
gooale-2-lum2.png,gooale,2,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),13,T
gooale-2-lum2.png,gooale,2,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),14,T
gooale-2-lum2.png,gooale,2,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),15,T
gooale-2-lum2.png,gooale,2,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),16,T
gooale-2-lum2.png,gooale,2,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),17,T
gooale-2-lum2.png,gooale,2,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),18,T
gooale-2-lum2.png,gooale,2,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),19,T
gooale-2-lum2.png,gooale,2,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),20,T
gooale-2-lum2.png,gooale,2,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),21,T
gooale-2-lum2.png,gooale,2,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),22,T
gooale-2-lum2.png,gooale,2,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),23,T
gooale-2-lum2.png,gooale,2,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),24,T
gooale-2-lum2.png,gooale,2,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),25,F
gooale-3-lum0.png,gooale,3,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),1,F
gooale-3-lum0.png,gooale,3,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),2,F
gooale-3-lum0.png,gooale,3,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),3,T
gooale-3-lum0.png,gooale,3,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),4,F
gooale-3-lum0.png,gooale,3,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),5,F
gooale-3-lum0.png,gooale,3,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),6,F
gooale-3-lum0.png,gooale,3,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),7,T
gooale-3-lum0.png,gooale,3,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),8,T
gooale-3-lum0.png,gooale,3,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),9,T
gooale-3-lum0.png,gooale,3,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),10,T
gooale-3-lum0.png,gooale,3,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),11,F
gooale-3-lum0.png,gooale,3,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),12,T
gooale-3-lum0.png,gooale,3,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),13,T
gooale-3-lum0.png,gooale,3,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),14,T
gooale-3-lum0.png,gooale,3,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),15,T
gooale-3-lum0.png,gooale,3,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),16,F
gooale-3-lum0.png,gooale,3,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),17,T
gooale-3-lum0.png,gooale,3,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),18,T
gooale-3-lum0.png,gooale,3,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),19,T
gooale-3-lum0.png,gooale,3,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),20,T
gooale-3-lum0.png,gooale,3,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),21,F
gooale-3-lum0.png,gooale,3,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),22,F
gooale-3-lum0.png,gooale,3,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),23,T
gooale-3-lum0.png,gooale,3,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),24,T
gooale-3-lum0.png,gooale,3,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),25,F
gooale-3-lum1.png,gooale,3,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),1,F
gooale-3-lum1.png,gooale,3,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),2,T
gooale-3-lum1.png,gooale,3,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),3,T
gooale-3-lum1.png,gooale,3,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),4,T
gooale-3-lum1.png,gooale,3,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),5,T
gooale-3-lum1.png,gooale,3,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),6,F
gooale-3-lum1.png,gooale,3,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),7,T
gooale-3-lum1.png,gooale,3,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),8,T
gooale-3-lum1.png,gooale,3,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),9,T
gooale-3-lum1.png,gooale,3,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),10,T
gooale-3-lum1.png,gooale,3,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),11,T
gooale-3-lum1.png,gooale,3,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),12,T
gooale-3-lum1.png,gooale,3,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),13,F
gooale-3-lum1.png,gooale,3,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),14,F
gooale-3-lum1.png,gooale,3,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),15,F
gooale-3-lum1.png,gooale,3,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),16,T
gooale-3-lum1.png,gooale,3,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),17,F
gooale-3-lum1.png,gooale,3,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),18,T
gooale-3-lum1.png,gooale,3,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),19,F
gooale-3-lum1.png,gooale,3,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),20,T
gooale-3-lum1.png,gooale,3,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),21,T
gooale-3-lum1.png,gooale,3,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),22,T
gooale-3-lum1.png,gooale,3,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),23,T
gooale-3-lum1.png,gooale,3,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),24,T
gooale-3-lum1.png,gooale,3,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),25,T
gooale-3-lum2.png,gooale,3,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),1,T
gooale-3-lum2.png,gooale,3,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),2,T
gooale-3-lum2.png,gooale,3,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),3,T
gooale-3-lum2.png,gooale,3,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),4,T
gooale-3-lum2.png,gooale,3,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),5,T
gooale-3-lum2.png,gooale,3,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),6,T
gooale-3-lum2.png,gooale,3,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),7,T
gooale-3-lum2.png,gooale,3,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),8,T
gooale-3-lum2.png,gooale,3,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),9,T
gooale-3-lum2.png,gooale,3,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),10,F
gooale-3-lum2.png,gooale,3,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),11,T
gooale-3-lum2.png,gooale,3,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),12,T
gooale-3-lum2.png,gooale,3,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),13,F
gooale-3-lum2.png,gooale,3,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),14,T
gooale-3-lum2.png,gooale,3,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),15,T
gooale-3-lum2.png,gooale,3,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),16,T
gooale-3-lum2.png,gooale,3,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),17,T
gooale-3-lum2.png,gooale,3,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),18,T
gooale-3-lum2.png,gooale,3,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),19,T
gooale-3-lum2.png,gooale,3,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),20,F
gooale-3-lum2.png,gooale,3,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),21,T
gooale-3-lum2.png,gooale,3,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),22,T
gooale-3-lum2.png,gooale,3,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),23,T
gooale-3-lum2.png,gooale,3,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),24,T
gooale-3-lum2.png,gooale,3,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),25,T
insjagram-1-lum0.png,insjagram,1,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),1,T
insjagram-1-lum0.png,insjagram,1,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),2,T
insjagram-1-lum0.png,insjagram,1,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),3,T
insjagram-1-lum0.png,insjagram,1,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),4,T
insjagram-1-lum0.png,insjagram,1,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),5,T
insjagram-1-lum0.png,insjagram,1,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),6,T
insjagram-1-lum0.png,insjagram,1,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),7,F
insjagram-1-lum0.png,insjagram,1,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),8,T
insjagram-1-lum0.png,insjagram,1,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),9,T
insjagram-1-lum0.png,insjagram,1,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),10,T
insjagram-1-lum0.png,insjagram,1,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),11,T
insjagram-1-lum0.png,insjagram,1,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),12,T
insjagram-1-lum0.png,insjagram,1,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),13,T
insjagram-1-lum0.png,insjagram,1,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),14,F
insjagram-1-lum0.png,insjagram,1,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),15,F
insjagram-1-lum0.png,insjagram,1,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),16,T
insjagram-1-lum0.png,insjagram,1,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),17,T
insjagram-1-lum0.png,insjagram,1,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),18,T
insjagram-1-lum0.png,insjagram,1,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),19,T
insjagram-1-lum0.png,insjagram,1,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),20,F
insjagram-1-lum0.png,insjagram,1,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),21,F
insjagram-1-lum0.png,insjagram,1,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),22,T
insjagram-1-lum0.png,insjagram,1,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),23,T
insjagram-1-lum0.png,insjagram,1,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),24,T
insjagram-1-lum0.png,insjagram,1,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),25,T
insjagram-1-lum1.png,insjagram,1,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),1,T
insjagram-1-lum1.png,insjagram,1,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),2,T
insjagram-1-lum1.png,insjagram,1,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),3,T
insjagram-1-lum1.png,insjagram,1,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),4,F
insjagram-1-lum1.png,insjagram,1,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),5,T
insjagram-1-lum1.png,insjagram,1,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),6,T
insjagram-1-lum1.png,insjagram,1,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),7,T
insjagram-1-lum1.png,insjagram,1,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),8,T
insjagram-1-lum1.png,insjagram,1,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),9,T
insjagram-1-lum1.png,insjagram,1,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),10,F
insjagram-1-lum1.png,insjagram,1,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),11,T
insjagram-1-lum1.png,insjagram,1,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),12,T
insjagram-1-lum1.png,insjagram,1,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),13,T
insjagram-1-lum1.png,insjagram,1,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),14,F
insjagram-1-lum1.png,insjagram,1,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),15,T
insjagram-1-lum1.png,insjagram,1,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),16,T
insjagram-1-lum1.png,insjagram,1,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),17,T
insjagram-1-lum1.png,insjagram,1,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),18,T
insjagram-1-lum1.png,insjagram,1,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),19,T
insjagram-1-lum1.png,insjagram,1,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),20,T
insjagram-1-lum1.png,insjagram,1,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),21,T
insjagram-1-lum1.png,insjagram,1,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),22,F
insjagram-1-lum1.png,insjagram,1,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),23,T
insjagram-1-lum1.png,insjagram,1,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),24,T
insjagram-1-lum1.png,insjagram,1,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),25,F
insjagram-1-lum2.png,insjagram,1,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),1,T
insjagram-1-lum2.png,insjagram,1,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),2,T
insjagram-1-lum2.png,insjagram,1,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),3,T
insjagram-1-lum2.png,insjagram,1,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),4,T
insjagram-1-lum2.png,insjagram,1,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),5,T
insjagram-1-lum2.png,insjagram,1,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),6,T
insjagram-1-lum2.png,insjagram,1,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),7,T
insjagram-1-lum2.png,insjagram,1,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),8,T
insjagram-1-lum2.png,insjagram,1,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),9,T
insjagram-1-lum2.png,insjagram,1,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),10,T
insjagram-1-lum2.png,insjagram,1,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),11,T
insjagram-1-lum2.png,insjagram,1,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),12,T
insjagram-1-lum2.png,insjagram,1,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),13,F
insjagram-1-lum2.png,insjagram,1,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),14,F
insjagram-1-lum2.png,insjagram,1,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),15,T
insjagram-1-lum2.png,insjagram,1,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),16,T
insjagram-1-lum2.png,insjagram,1,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),17,T
insjagram-1-lum2.png,insjagram,1,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),18,F
insjagram-1-lum2.png,insjagram,1,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),19,T
insjagram-1-lum2.png,insjagram,1,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),20,T
insjagram-1-lum2.png,insjagram,1,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),21,T
insjagram-1-lum2.png,insjagram,1,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),22,T
insjagram-1-lum2.png,insjagram,1,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),23,T
insjagram-1-lum2.png,insjagram,1,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),24,T
insjagram-1-lum2.png,insjagram,1,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),25,T
insjagram-2-lum0.png,insjagram,2,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),1,T
insjagram-2-lum0.png,insjagram,2,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),2,T
insjagram-2-lum0.png,insjagram,2,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),3,F
insjagram-2-lum0.png,insjagram,2,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),4,F
insjagram-2-lum0.png,insjagram,2,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),5,T
insjagram-2-lum0.png,insjagram,2,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),6,F
insjagram-2-lum0.png,insjagram,2,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),7,F
insjagram-2-lum0.png,insjagram,2,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),8,T
insjagram-2-lum0.png,insjagram,2,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),9,T
insjagram-2-lum0.png,insjagram,2,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),10,T
insjagram-2-lum0.png,insjagram,2,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),11,T
insjagram-2-lum0.png,insjagram,2,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),12,T
insjagram-2-lum0.png,insjagram,2,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),13,F
insjagram-2-lum0.png,insjagram,2,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),14,T
insjagram-2-lum0.png,insjagram,2,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),15,T
insjagram-2-lum0.png,insjagram,2,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),16,T
insjagram-2-lum0.png,insjagram,2,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),17,T
insjagram-2-lum0.png,insjagram,2,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),18,T
insjagram-2-lum0.png,insjagram,2,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),19,F
insjagram-2-lum0.png,insjagram,2,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),20,T
insjagram-2-lum0.png,insjagram,2,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),21,T
insjagram-2-lum0.png,insjagram,2,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),22,F
insjagram-2-lum0.png,insjagram,2,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),23,T
insjagram-2-lum0.png,insjagram,2,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),24,T
insjagram-2-lum0.png,insjagram,2,0,Aryan,QR Code Reader: QR Scanner (Anha Ltd),25,T
insjagram-2-lum1.png,insjagram,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),1,T
insjagram-2-lum1.png,insjagram,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),2,T
insjagram-2-lum1.png,insjagram,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),3,T
insjagram-2-lum1.png,insjagram,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),4,T
insjagram-2-lum1.png,insjagram,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),5,T
insjagram-2-lum1.png,insjagram,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),6,T
insjagram-2-lum1.png,insjagram,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),7,F
insjagram-2-lum1.png,insjagram,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),8,T
insjagram-2-lum1.png,insjagram,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),9,F
insjagram-2-lum1.png,insjagram,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),10,F
insjagram-2-lum1.png,insjagram,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),11,F
insjagram-2-lum1.png,insjagram,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),12,T
insjagram-2-lum1.png,insjagram,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),13,T
insjagram-2-lum1.png,insjagram,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),14,T
insjagram-2-lum1.png,insjagram,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),15,T
insjagram-2-lum1.png,insjagram,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),16,F
insjagram-2-lum1.png,insjagram,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),17,T
insjagram-2-lum1.png,insjagram,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),18,T
insjagram-2-lum1.png,insjagram,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),19,T
insjagram-2-lum1.png,insjagram,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),20,T
insjagram-2-lum1.png,insjagram,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),21,T
insjagram-2-lum1.png,insjagram,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),22,T
insjagram-2-lum1.png,insjagram,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),23,T
insjagram-2-lum1.png,insjagram,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),24,T
insjagram-2-lum1.png,insjagram,2,1,Aryan,QR Code Reader: QR Scanner (Anha Ltd),25,T
insjagram-2-lum2.png,insjagram,2,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),1,T
insjagram-2-lum2.png,insjagram,2,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),2,T
insjagram-2-lum2.png,insjagram,2,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),3,T
insjagram-2-lum2.png,insjagram,2,2,Aryan,QR Code Reader: QR Scanner (Anha Ltd),4,T
